Date	NumArticles	Counts	Themes	Locations	Persons	Organizations	ToneData	CAMEOEvents	Sources	SourceURLs
20170103	1		UNGP_FORESTS_RIVERS_OCEANS;SOC_INNOVATION;SCIENCE;TRAFFIC;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;TAX_FNCACT;TAX_FNCACT_DRIVERS;WB_135_TRANSPORT;DELAY;USPEC_UNCERTAINTY1;TAX_ECON_PRICE;	2#New York, United States#US#USNY#42.1497#-74.9384#NY	daniela rus	artificial intelligence laboratory	-1.53374233128834,1.84049079754601,3.37423312883436,5.21472392638037,22.3926380368098,0.306748466257669		inhabitat.com	http://inhabitat.com/mit-says-3000-ride-sharing-cars-could-replace-all-new-york-city-taxis/
20170103	1		TAX_FNCACT;TAX_FNCACT_KING;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;WB_135_TRANSPORT;SCIENCE;MANMADE_DISASTER_IMPLIED;EPU_ECONOMY_HISTORIC;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_FNCACT_DRIVERS;DELAY;USPEC_UNCERTAINTY1;TAX_ECON_PRICE;TRAFFIC;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;UNGP_TRANSPORTATION_ROADS;TAX_FNCACT_STUDENTS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_PROFESSORS;ALLIANCE;USPEC_POLICY1;EPU_ECONOMY;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Cornell University, New York, United States#US#USNY#42.447#-76.483#947467	daniela rus	artificial intelligence laboratory;office of naval research;massachusetts institute of technology;cornell university	0.285306704707561,2.28245363766049,1.99714693295292,4.27960057061341,22.5392296718973,0.713266761768902		matzav.com	http://matzav.com/study-3000-ubers-could-replace-new-york-citys-taxi-fleet-if-riders-are-willing-to-share/
20170103	1		TRAFFIC;SCIENCE;WB_135_TRANSPORT;TAX_FNCACT;TAX_FNCACT_DRIVERS;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_ECON_PRICE;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;TAX_FNCACT_SPOKESWOMAN;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;UNGP_FORESTS_RIVERS_OCEANS;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_FNCACT_WORKERS;TAX_FNCACT_REGULATORS;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;2#Arizona, United States#US#USAZ#33.7712#-111.388#AZ;2#California, United States#US#USCA#36.17#-119.746#CA;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	santa clara;jon haveman;daniela rus	artificial intelligence laboratory;institute for regional	0,2.54010695187166,2.54010695187166,5.08021390374332,21.2566844919786,0.401069518716578		mercurynews.com	http://www.mercurynews.com/2017/01/03/study-uber-lyft-carpool-services-could-reduce-traffic-by-75-percent/
20170103	1		MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_EDITORS;CYBER_ATTACK;TAX_ECON_PRICE;CRISISLEX_C07_SAFETY;ECON_IDENTITYTHEFT;MEDIA_SOCIAL;TAX_FNCACT_ASSISTANT;MANMADE_DISASTER_IMPLIED;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TRAFFIC;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;	2#California, United States#US#USCA#36.17#-119.746#CA	noteworthyby shirley siluk	google;gartner inc;partnership on artificial intelligence to benefit people;symantec;ibm;oracle;society uber;microsoft;samsung;huawei;gartner;facebook;intel	1.48148148148148,3.33333333333333,1.85185185185185,5.18518518518519,20,0.925925925925926		enterprise-security-today.com	http://www.enterprise-security-today.com/news/What-Were-2016-s-Top-Tech-Trends-/story.xhtml?story_id=003000C3ZZMF
20170103	1		TAX_FNCACT;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANAGING_DIRECTOR;CRISISLEX_C05_NEED_OF_SHELTERS;MEDIA_SOCIAL;TAX_FNCACT_EXECUTIVES;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;BAN;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;TAX_FNCACT_ADVERTISERS;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CHIEF;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;SCIENCE;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;1#China#CH#CH#35#105#CH;1#Canada#CA#CA#60#-95#CA;1#Hong Kong#HK#HK#22.25#114.167#HK	kathy chen;adam messinger;knowlton thomas;josh mcfarland;kerri lynn mcallister	artificial intelligence laboratory;twitter	0,1.78041543026706,1.78041543026706,3.56083086053412,19.5845697329377,0		techvibes.com	https://techvibes.com/2017/01/03/china-latest-exec-flee-twitter
20170103	1		TAX_FNCACT;TAX_FNCACT_OFFICIAL;SCIENCE;WB_135_TRANSPORT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TRAFFIC;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;DELAY;USPEC_UNCERTAINTY1;TAX_ECON_PRICE;EDUCATION;TAX_FNCACT_PROFESSOR;	2#New York, United States#US#USNY#42.1497#-74.9384#NY	daniela rus	artificial intelligence laboratory;proceedings of the national academy of sciences;massachusetts institute of technology	0.892857142857143,2.45535714285714,1.5625,4.01785714285714,22.0982142857143,0.223214285714286		diariocatolico.net	http://diariocatolico.net/2017/01/03/mit-carpooling-services-could-replace-most-nyc-cabs.html
20170103	2		MANMADE_DISASTER_IMPLIED;UNGP_FORESTS_RIVERS_OCEANS;EPU_ECONOMY_HISTORIC;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_DIRECTOR;SCIENCE;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;TAX_FNCACT_DRIVER;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_CATS_MIGRATION_FEAR_FEAR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;TRIAL;TAX_FNCACT_REPRESENTATIVE;TAX_FNCACT_DRIVERS;UNREST_BELLIGERENT;PUBLIC_TRANSPORT;TAX_FNCACT_REGULATORS;MEDIA_SOCIAL;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Boston, Massachusetts, United States#US#USMA#42.3584#-71.0598#617565;3#Massachusetts Institute Of Technology, Massachusetts, United States#US#USMA#42.3595#-71.0917#1959163	donna blythe-shaw;hiawatha bray;steve goldberg;daniela rus	artificial intelligence laboratory;massachusetts institute of technology;boston taxi owners association	-0.796178343949045,1.91082802547771,2.70700636942675,4.61783439490446,25,0.636942675159236	613661577,613661583,613662243,613655552,613662325,613662329,613661577,613661583,613662243,613655552,613662325,613662329	bostonglobe.com;bostonglobe.com	http://www.bostonglobe.com/business/2017/01/03/carpools-clobber-cabs-mit-plan/GRQsGZCDAjlg3XtdIssNoK/story.html<UDIV>https://www.bostonglobe.com/business/2017/01/03/carpools-clobber-cabs-mit-plan/GRQsGZCDAjlg3XtdIssNoK/story.html
20170103	1		EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_INSIDER;TRAFFIC;URBAN;WB_135_TRANSPORT;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;SCIENCE;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_CEO;PUBLIC_TRANSPORT;MEDIA_SOCIAL;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;1#United States#US#US#38#-97#US;2#Arizona, United States#US#USAZ#33.7712#-111.388#AZ;1#Australia#AS#AS#-27#133#AS	daniela rus;travis kalanick	artificial intelligence laboratory;linkedin;twitter	-0.515463917525774,1.89003436426117,2.40549828178694,4.29553264604811,20.7903780068729,0.515463917525773	613831908,613842275	businessinsider.com.au	http://www.businessinsider.com.au/uber-lyft-carpools-traffic-mit-study-2017-1
20170103	1		WB_135_TRANSPORT;TAX_FNCACT;TAX_FNCACT_DRIVERS;SCIENCE;TRAFFIC;DELAY;USPEC_UNCERTAINTY1;TAX_ECON_PRICE;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;	2#New York, United States#US#USNY#42.1497#-74.9384#NY	daniela rus	artificial intelligence laboratory	-1.82648401826484,0.91324200913242,2.73972602739726,3.65296803652968,23.5159817351598,0.91324200913242		bgr.com	http://bgr.com/2017/01/03/mit-study-uber-and-lyft/
20170103	1		TRAFFIC;URBAN;WB_135_TRANSPORT;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;SCIENCE;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;EDUCATION;TAX_FNCACT;TAX_FNCACT_PROFESSOR;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_CEO;PUBLIC_TRANSPORT;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;1#United States#US#US#38#-97#US;2#Arizona, United States#US#USAZ#33.7712#-111.388#AZ	daniela rus;travis kalanick	artificial intelligence laboratory	-0.568181818181818,2.08333333333333,2.65151515151515,4.73484848484848,21.0227272727273,0.378787878787879	613831908,613842275	businessinsider.in	http://www.businessinsider.in/Uber-and-Lyft-carpools-could-cut-New-York-City-traffic-by-300/articleshow/56319520.cms
20170103	1		MANMADE_DISASTER_IMPLIED;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;SOC_EMERGINGTECH;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;CRISISLEX_CRISISLEXREC;TAX_WORLDBIRDS;TAX_WORLDBIRDS_DODO;URBAN;SCIENCE;TRAFFIC;WB_135_TRANSPORT;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;TAX_FNCACT_DRIVERS;UNGP_FORESTS_RIVERS_OCEANS;TOURISM;TAX_FNCACT_TOURIST;	1#United States#US#US#38#-97#US;2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Las Vegas, Nevada, United States#US#USNV#36.175#-115.137#847388	daniela rus	artificial intelligence laboratory;bloomberg;american international auto show;tesla motors;consumer electronics show in las vegas	0.136054421768707,3.26530612244898,3.12925170068027,6.39455782312925,22.0408163265306,0.408163265306122	613635608,613911451,613661105,613635625,613911876	cars.com	https://www.cars.com/articles/ford-debuts-sleeker-self-driving-fusion-hybrid-1420692855735/
20170103	1		MANMADE_DISASTER_IMPLIED;TAX_FNCACT;TAX_FNCACT_DRIVERS;	3#New Russia, New York, United States#US#USNY#44.1634#-73.6115#958453;2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Oakland, California, United States#US#USCA#37.8044#-122.271#277566;3#White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#Minnesota, United States#US#USMN#45.7326#-93.9196#MN;3#San Diego, California, United States#US#USCA#32.7153#-117.157#1661377;3#Environmental Protection Agency, District Of Columbia, United States#US#USDC#38.8773#-77.0178#529189;3#Times Square, New York, United States#US#USNY#40.757#-73.986#967537;1#Russia#RS#RS#60#100#RS;4#Kremlin, Moskva, Russia#RS#RS48#55.7522#37.6156#-2960561;3#Phoenix Sky Harbor International Airport, Arizona, United States#US#USAZ#33.4342#-112.008#45471;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593;4#Novorossiya, Primorskiy Kray, Russia#RS#RS59#43.3427#132.556#11462001;1#United States#US#US#38#-97#US;1#Denmark#DA#DA#56#10#DA;4#Petersburg, Sankt-Peterburg, Russia#RS#RS66#59.8944#30.2642#-2996338;1#Hong Kong#HK#HK#22.25#114.167#HK;3#Sacramento, California, United States#US#USCA#38.5816#-121.494#1659564;3#Phoenix, Arizona, United States#US#USAZ#33.4484#-112.074#44784;1#South Korea#KS#KS#37#127.5#KS;1#Greece#GR#GR#39#22#GR	donald trump;alix anfang;matt vree kevin dando;carrie fisher;justin monticello;debbie reynolds;uber lyft;los angeles;steve goldbloom;christine todd whitman;lyftla zooz;bloomberg businessweek brad;hillary clinto;zach weissmueller;steve goldbloom noah;george w bush;al franken;daniel truog zach;mariah carey;pamm higgins;gracie jiu;billie lourd;william rouse;hillary clinton;daniel rattner	google;artificial intelligence laboratory;dick clark productions;hartsfield-jackson atlanta international airport;white house;bloomberg television;cnn;us environmental protection agency;phoenix sky harbor international airport;hillsborough county public transportation commission;senate minority leader andrea stewart;atlanta city council;a certified training center;phoenix aviation department google	-0.746268656716418,2.7579493835172,3.50421804023361,6.26216742375081,21.6417910447761,0.648929266709929		wn.com	https://wn.com/Ridesharing
20170103	1		EDUCATION;TAX_FNCACT;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMANS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_STUDENTS;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_STUDENT;TAX_FNCACT_BACHELOR;TAX_FNCACT_CHILDREN;TAX_WORLDMAMMALS_HUMAN;ECON_ENTREPRENEURSHIP;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE;TAX_DISEASE_AUTISM;TAX_DISEASE_MENTAL_DISORDERS;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_ARISTOCRATS;MEDIA_SOCIAL;TAX_FNCACT_FOUNDER;GENERAL_GOVERNMENT;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_CONGRESS;TAX_FNCACT_THERAPIST;UNGP_FORESTS_RIVERS_OCEANS;IDEOLOGY;TAX_FNCACT_HISTORIAN;ARMEDCONFLICT;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;SOC_POINTSOFINTEREST_SCHOOL;MEDIA_MSM;TAX_FNCACT_ENGINEERS;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EDITORS;UNEMPLOYMENT;SCIENCE;TAX_FNCACT_RESEARCHER;SOC_POINTSOFINTEREST_COLLEGE;TAX_FNCACT_OPERATOR;TAX_FNCACT_FATHER;EPU_ECONOMY_HISTORIC;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;SOC_POINTSOFINTEREST_HIGH_SCHOOL;WB_1606_SCHOLARSHIPS;WB_1608_CASH_TRANSFERS;WB_1466_SOCIAL_ASSISTANCE;WB_1603_FEE_WAIVERS;WB_697_SOCIAL_PROTECTION_AND_LABOR;TAX_FNCACT_FACULTY;MARITIME_INCIDENT;MARITIME;TAX_ETHNICITY;TAX_ETHNICITY_ENGLISH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ENGLISH;TAX_FNCACT_CONSULTANT;TAX_FNCACT_PHILOSOPHER;TAX_FNCACT_SCHOLAR;TAX_FNCACT_KNIGHT;TAX_FNCACT_MATHEMATICIAN;CYBER_ATTACK;TAX_FNCACT_HACKERS;SOC_POINTSOFINTEREST_HOSPITAL;TAX_FNCACT_MINISTER;LEADER;WB_698_TRADE;TAX_FNCACT_PRESIDENT;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;HUMAN_RIGHTS_ABUSES;HUMAN_RIGHTS_ABUSES_GULAG;TAX_AIDGROUPS;TAX_AIDGROUPS_AMNESTY_INTERNATIONAL;CRISISLEX_CRISISLEXREC;SMUGGLING;TAX_FNCACT_BIOLOGIST;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_LEADER;TAX_FNCACT_VETERAN;TAX_FNCACT_WRITER;TAX_FNCACT_INVENTOR;TAX_WORLDMAMMALS_MOUSE;TAX_FNCACT_CONTRACTOR;WB_1467_EDUCATION_FOR_ALL;WB_491_QUALITY_OF_EDUCATION;WB_2129_TEXTBOOKS;WB_470_EDUCATION;WMD;TAX_FNCACT_COORDINATOR;TAX_FNCACT_EMPLOYEE;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;USPEC_UNCERTAINTY1;SOC_POINTSOFINTEREST_UNIVERSITIES;TAX_FNCACT_SCIENTIST;CRISISLEX_T11_UPDATESSYMPATHY;TAX_WORLDMAMMALS_CARIBOU;TAX_FNCACT_MANAGERS;RECRUITMENT;EPU_POLICY_POLITICAL;TRANSPARENCY;TAX_FNCACT_ASSISTANTS;PROTEST;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;TAX_FNCACT_ARCHITECT;TAX_FNCACT_ASSISTANT;LEGISLATION;EPU_POLICY_LAW;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_PEERS;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Berkeley, California, United States#US#USCA#37.8716#-122.273#1658037;4#Jerusalem, Israel (General), Israel#IS#IS00#31.7667#35.2333#-797092;1#Germany#GM#GM#51#9#GM;1#Israel#IS#IS#31.5#34.75#IS;3#Palo Alto, California, United States#US#USCA#37.4419#-122.143#277572;3#Stanford University, California, United States#US#USCA#37.4289#-122.17#235365;3#Clarendon, New York, United States#US#USNY#43.1934#-78.0647#946741;2#California, United States#US#USCA#36.17#-119.746#CA;1#Chile#CI#CI#-30#-71#CI;4#Cambridge, Cambridgeshire, United Kingdom#UK#UKC3#52.2#0.116667#-2591658;3#University Of California At Berkeley, California, United States#US#USCA#37.8722#-122.26#236863;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593;4#Stanford, Leicestershire, United Kingdom#UK#UKH5#52.7833#-1.18333#-2608567	adam cheyer;marvin minsky;herbert simon;marissa mayer;carnegie mellon;david kelley;alan turing;augusto pinochet;allen newell;alan kay;noam chomsky;john markoff;mike krieger;fernando flores;john searle;stanley kubrick;isaac asimov;francisco varela;terry winograd;hubert dreyfus;charles babbage;salvador allende;catalin voss;sergey brin;robert metcalfe;seymour papert;maurice merleau-ponty;ben shneiderman;humberto maturana;john mccarthy;mitch kapor;ludwig wittgenstein;reid hoffman;elon musk;larry page;sean white	google;university college london;instagram;u s congress;u s department of defense;computers still cant do;macintosh;linkedin;university of maryland;toyota;hasso plattner institute of design at stanford;microsoft;amnesty international;palo alto research center;words oxford clarendon;lotus development;a new foundation for design ablex;strategic defense initiative;cambridge university;colorado college;doug engelbart at stanford research institute;understanding computers;lotus;design to software;altavista;new york times;roots of human understanding new science library;university of california at berkeley;stanford university;stanford artificial intelligence laboratory;data corporation	1.19004027828634,3.4053460270963,2.21530574880996,5.62065177590626,19.9377517392896,0.988648846576346	613725741,613725743,613725791,613725792,613725951,613725952,613726204,613726262,613726265,613726267,613726271,613726280,613726292,613726293,613726294,613726295,613726311,613726312,613726314,613726315,613726316,613726322,613664522,613726608,613726833,613726839,613726841,613726843,613726871,613726872,613726873,613726874,613726875,613726876,613726877,613727033,613692549	strategy-business.com	http://www.strategy-business.com/article/Siri-Who-Is-Terry-Winograd
20170103	1		TRAFFIC;URBAN;WB_135_TRANSPORT;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;SCIENCE;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;EDUCATION;TAX_FNCACT;TAX_FNCACT_PROFESSOR;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;TAX_FNCACT_CEO;PUBLIC_TRANSPORT;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;1#United States#US#US#38#-97#US;2#Arizona, United States#US#USAZ#33.7712#-111.388#AZ	daniela rus;travis kalanick	artificial intelligence laboratory	-0.173611111111111,1.90972222222222,2.08333333333333,3.99305555555556,19.2708333333333,0.347222222222222	613635644,613831908,613842275	yahoo.com	https://www.yahoo.com/news/uber-lyft-carpools-could-cut-172600953.html
20170103	1		TRAFFIC;TAX_FNCACT;TAX_FNCACT_DRIVERS;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;WB_135_TRANSPORT;TAX_ECON_PRICE;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;EDUCATION;TAX_FNCACT_PROFESSOR;SCIENCE;TAX_FNCACT_ASSISTANT;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_STUDENT;DELAY;USPEC_UNCERTAINTY1;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Cornell University, New York, United States#US#USNY#42.447#-76.483#947467;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	samitha samaranayake;emilio frazzoli;alex wallar;daniela rus;javier alonso-mora	artificial intelligence laboratory;cornell university	-0.550206327372764,1.92572214580468,2.47592847317744,4.40165061898212,20.6327372764787,0.962861072902338		mit.edu	https://www.csail.mit.edu/ridesharing_reduces_traffic_300_percent
20170103	1	KILL#4##3#Mount Vernon, New York, United States#US#USNY#40.9126#-73.8371#957917;	MANMADE_DISASTER_IMPLIED;SCIENCE;TAX_FNCACT;TAX_FNCACT_DRIVERS;TRAFFIC;WB_135_TRANSPORT;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;UNGP_FORESTS_RIVERS_OCEANS;MARITIME_INCIDENT;MARITIME;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_DISEASE;TAX_DISEASE_WEIGHT_LOSS;KILL;CRISISLEX_T03_DEAD;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_MAN;WOUND;CRISISLEX_CRISISLEXREC;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#New Rochelle, New York, United States#US#USNY#40.9115#-73.7824#958451;3#Mount Vernon, New York, United States#US#USNY#40.9126#-73.8371#957917;3#White Plains, New York, United States#US#USNY#41.034#-73.7629#977432	kristina cartwright;mariah carey	artificial intelligence laboratory;time warner;comcast	-2.64150943396226,2.64150943396226,5.28301886792453,7.92452830188679,23.0188679245283,0	613849168	news12.com	http://westchester.news12.com/news/study-nyc-has-too-many-taxis-1.12845026
20170103	1		SCIENCE;TRAFFIC;TAX_FNCACT;TAX_FNCACT_DRIVERS;EDUCATION;TAX_FNCACT_PROFESSOR;	2#New York, United States#US#USNY#42.1497#-74.9384#NY	daniela rus	artificial intelligence laboratory	-0.77120822622108,2.05655526992288,2.82776349614396,4.88431876606684,20.3084832904884,0		vocativ.com	http://www.vocativ.com/389025/uber-lyft-could-beat-out-taxis/
